Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,1,2,2
2,3,3,0,1,2
3,2,3,0,0,2
4,3,3,0,0,2
5,3,3,0,0,1
6,3,4,0,0,1
7,3,4,0,2,1
8,2,4,0,1,1
9,1,4,0,1,1
10,2,4,0,1,1
11,3,4,0,1,1
12,2,4,0,1,1
13,1,4,0,1,1
14,2,4,0,1,1
15,2,4,0,1,1
