Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,1,4,2,2
3,3,0,4,2,2
4,2,0,4,2,2
5,1,0,4,2,2
6,2,0,4,2,2
7,3,0,4,2,2
8,2,0,4,2,2
9,3,0,4,2,2
10,2,0,4,2,2
11,2,0,4,2,2
12,1,0,4,1,2
13,1,0,4,1,2
14,1,0,4,0,2
15,2,0,4,0,2
