Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,1,2,2
2,2,3,2,2,2
3,3,2,3,2,2
4,3,3,2,2,2
5,3,2,3,2,2
6,3,1,4,1,1
7,3,0,4,1,1
8,3,0,4,1,1
9,2,0,4,1,1
10,1,2,4,0,1
11,2,3,4,2,1
12,1,3,4,1,1
13,0,4,4,0,1
14,0,4,4,2,1
15,0,4,4,2,1
