Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,2,3,2,2
2,3,1,3,1,2
3,3,0,3,1,2
4,2,0,3,0,1
5,3,0,2,0,1
6,3,0,1,2,1
7,2,0,0,2,1
8,2,0,2,2,1
9,1,0,1,2,1
10,0,0,0,1,1
11,0,0,0,1,1
12,0,0,0,1,1
13,0,0,0,1,1
14,0,0,0,1,1
15,0,0,0,1,1
