Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,1
2,2,2,4,2,1
3,1,3,4,2,1
4,1,3,4,1,0
5,2,3,4,0,0
6,3,3,4,2,2
7,2,3,4,1,2
8,3,3,4,1,1
9,2,3,4,0,0
10,3,3,4,0,0
11,3,3,4,0,0
12,3,4,4,2,2
13,2,4,4,2,2
14,1,4,4,2,2
15,0,4,4,2,2
