Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,2,3,2,2
2,2,3,4,2,2
3,1,3,4,2,2
4,2,2,4,1,1
5,1,3,4,1,1
6,2,2,4,1,1
7,2,3,4,1,0
8,2,3,4,1,0
9,1,3,4,0,0
10,2,3,4,0,0
11,3,3,4,2,0
12,2,3,4,1,0
13,1,3,4,1,0
14,0,4,4,1,0
15,0,4,4,1,0
