Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,1,2
2,0,3,3,1,2
3,0,2,3,1,2
4,0,3,3,1,2
5,0,3,3,1,2
6,0,3,2,0,2
7,0,4,3,0,1
8,0,4,2,0,0
9,0,4,3,2,0
10,2,4,3,2,2
11,3,4,2,2,2
12,2,4,1,1,2
13,1,4,1,1,2
14,2,4,0,1,2
15,3,4,0,1,2
