Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,1
2,3,0,3,1,1
3,2,0,2,0,1
4,3,0,1,2,1
5,2,0,0,1,1
6,2,2,0,0,1
7,3,3,0,2,0
8,2,3,2,1,0
9,3,3,3,1,0
10,3,3,4,1,2
11,3,2,4,1,2
12,3,3,4,1,2
13,2,3,4,1,1
14,1,3,4,1,1
15,0,3,4,1,1
