Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,1,2,2
2,3,3,0,1,2
3,2,3,0,1,1
4,1,3,0,1,1
5,2,3,0,1,0
6,3,3,0,1,0
7,2,3,0,1,2
8,1,3,0,1,2
9,0,4,0,0,1
10,0,4,0,0,1
11,2,4,0,0,1
12,3,4,0,2,1
13,2,4,0,2,1
14,1,4,0,1,1
15,0,4,0,1,1
