Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,0,3,1,2
3,2,0,2,1,2
4,1,0,1,0,1
5,2,0,2,2,1
6,2,0,1,2,0
7,1,0,2,2,2
8,2,0,3,2,2
9,3,0,2,2,2
10,2,0,1,1,2
11,1,0,2,0,2
12,2,0,3,2,2
13,1,0,3,2,2
14,2,0,2,2,2
15,2,0,3,1,2
