Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,1,2
2,0,3,2,0,1
3,0,3,1,0,0
4,2,3,2,0,0
5,3,3,3,0,2
6,3,3,2,0,2
7,3,4,1,2,2
8,2,4,2,2,2
9,1,4,1,1,1
10,2,4,0,1,1
11,1,4,0,1,1
12,2,4,0,1,1
13,2,4,0,1,1
14,2,4,0,1,1
15,1,4,0,1,1
