Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,1,2,1
2,2,3,0,1,1
3,1,3,0,0,1
4,2,3,0,0,1
5,3,3,0,2,1
6,3,2,0,2,1
7,3,3,0,2,1
8,3,2,0,2,1
9,3,1,0,2,0
10,3,2,0,2,0
11,2,3,0,2,0
12,1,3,0,1,0
13,0,3,2,1,2
14,0,3,1,1,2
15,0,3,0,1,2
