Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,2,1
2,0,3,1,2,1
3,0,3,0,2,1
4,0,2,0,1,1
5,0,1,0,0,1
6,0,2,2,0,0
7,0,3,3,0,0
8,0,3,3,2,0
9,0,3,3,1,0
10,0,3,3,0,0
11,2,4,4,0,0
12,3,4,4,2,0
13,2,4,4,2,2
14,1,4,4,2,2
15,0,4,4,1,2
