Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,0,3,1,1
3,2,2,3,0,1
4,3,3,3,2,0
5,2,3,3,2,2
6,3,3,2,2,2
7,2,3,3,1,2
8,1,3,2,1,2
9,2,3,1,1,2
10,1,3,2,1,1
11,2,4,1,1,0
12,1,4,2,1,2
13,1,4,1,0,2
14,2,4,2,2,2
15,1,4,1,1,1
