Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,2,3,2,2
2,2,3,2,1,2
3,1,3,3,1,2
4,2,3,2,1,2
5,3,3,3,1,2
6,2,3,2,1,2
7,1,3,3,0,1
8,2,3,2,2,1
9,1,3,1,2,1
10,2,2,2,2,1
11,3,3,1,2,1
12,3,3,2,1,0
13,2,3,3,1,0
14,1,3,4,1,2
15,0,4,4,1,2
