Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,2,2,2
2,0,3,1,2,2
3,0,3,0,2,1
4,2,3,0,2,1
5,1,3,0,2,1
6,0,3,0,1,1
7,0,2,0,1,0
8,0,3,2,1,0
9,0,3,3,1,0
10,0,3,4,1,0
11,0,3,4,0,0
12,2,3,4,2,2
13,1,3,4,2,2
14,0,3,4,2,2
15,0,2,4,2,2
