Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,3,1,2
3,2,0,3,1,2
4,1,0,2,0,2
5,2,0,1,0,2
6,3,0,0,2,2
7,3,0,0,2,2
8,2,0,0,2,2
9,1,2,0,2,2
10,1,3,0,1,2
11,2,3,0,1,2
12,1,3,0,1,1
13,0,3,0,1,0
14,2,3,0,1,0
15,1,3,0,1,0
