Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,0,3,2,2,2
3,2,3,1,1,2
4,1,3,2,0,2
5,2,3,3,0,2
6,3,3,2,2,2
7,2,4,3,2,2
8,1,4,3,1,2
9,0,4,2,1,1
10,0,4,2,1,0
11,0,4,3,1,2
12,0,4,3,1,1
13,0,4,3,1,1
14,0,4,2,1,0
15,0,4,3,1,2
