Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,4,2,2
3,3,0,4,2,2
4,3,0,4,1,2
5,2,0,4,1,2
6,1,0,4,1,2
7,0,0,4,1,2
8,0,2,4,1,2
9,0,1,4,1,1
10,0,1,4,1,1
11,0,0,4,1,0
12,0,0,4,1,2
13,0,0,4,1,2
14,0,0,4,1,2
15,0,0,4,1,2
