Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,2,2
2,0,3,0,2,2
3,0,2,0,2,2
4,0,1,0,2,1
5,0,1,0,2,0
6,0,2,0,2,0
7,0,3,2,2,2
8,0,3,1,2,2
9,0,3,0,2,1
10,0,2,0,2,1
11,2,2,0,2,1
12,1,3,0,2,1
13,0,3,0,2,1
14,0,2,0,1,1
15,0,1,0,0,1
