Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,2,2
2,2,2,2,2,2
3,1,3,3,1,1
4,2,4,3,1,1
5,1,4,2,1,1
6,0,4,1,0,1
7,0,4,0,2,1
8,2,4,2,2,1
9,1,4,2,2,0
10,2,4,3,2,0
11,3,4,3,2,2
12,2,4,2,2,1
13,1,4,1,2,1
14,2,4,0,2,1
15,1,4,0,2,1
