Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,2,3,1,2,1
2,3,4,0,2,1
3,2,4,2,2,1
4,1,4,1,2,0
5,0,4,2,2,0
6,0,4,3,2,0
7,2,4,3,2,2
8,2,4,2,2,1
9,2,4,1,2,1
10,1,4,2,2,1
11,2,4,2,2,0
12,1,4,3,2,0
13,2,4,4,2,0
14,1,4,4,2,0
15,2,4,4,2,2
