Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,2,2
2,2,2,2,1,2
3,1,3,3,1,1
4,2,3,2,1,1
5,1,3,2,0,0
6,2,3,3,0,0
7,3,3,4,2,2
8,2,3,4,2,2
9,3,2,4,2,2
10,2,3,4,1,2
11,1,3,4,0,2
12,2,3,4,0,2
13,3,3,4,2,2
14,2,3,4,2,2
15,3,2,4,2,2
