Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,0,4,0,2
3,3,0,4,2,2
4,2,0,4,2,2
5,1,0,4,1,2
6,1,0,4,1,2
7,0,0,4,1,2
8,0,0,4,1,2
9,0,0,4,1,2
10,0,2,4,1,2
11,0,1,4,0,2
12,2,2,4,0,2
13,3,3,4,2,2
14,2,3,4,2,2
15,3,3,4,2,1
