Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,1,3,2,2
3,3,0,3,2,2
4,2,0,2,2,1
5,1,0,1,2,1
6,2,0,2,2,1
7,2,0,1,2,0
8,1,0,2,2,2
9,2,0,1,2,1
10,1,2,2,1,1
11,0,3,3,0,1
12,0,4,3,2,1
13,0,4,2,2,1
14,2,4,2,2,1
15,1,4,1,1,1
