Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,1,2,2
2,2,3,2,2,2
3,2,3,1,2,1
4,1,3,2,2,1
5,2,2,3,2,1
6,1,3,4,1,1
7,0,3,4,1,1
8,0,2,4,1,0
9,0,3,4,0,2
10,0,3,4,2,2
11,0,2,4,1,2
12,0,1,4,1,2
13,0,1,4,1,1
14,0,1,4,1,1
15,0,0,4,1,1
