Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,1,2
2,2,3,2,1,2
3,1,4,3,0,1
4,2,4,3,2,0
5,3,4,3,2,0
6,2,4,3,1,0
7,1,4,3,1,0
8,2,4,3,1,0
9,2,4,3,1,0
10,1,4,3,0,0
11,2,4,3,2,0
12,1,4,3,1,0
13,2,4,3,1,0
14,2,4,3,0,2
15,3,4,2,0,2
