Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,0,3,1,2
3,2,0,2,1,1
4,1,0,3,1,1
5,2,0,2,1,1
6,3,0,1,1,1
7,2,0,2,1,1
8,1,2,1,1,1
9,1,3,0,1,1
10,2,2,0,0,1
11,3,3,0,2,1
12,4,2,0,2,0
13,4,3,0,2,2
14,4,3,0,1,2
15,4,2,0,1,1
