Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,0,3,1,2
3,2,2,3,0,2
4,3,3,3,0,2
5,3,3,3,0,1
6,3,3,2,2,1
7,3,3,2,2,1
8,2,3,2,2,0
9,3,3,3,2,0
10,2,4,3,2,2
11,1,4,3,2,2
12,2,4,2,2,2
13,1,4,1,2,2
14,0,4,0,2,1
15,0,4,0,2,1
