Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,1,1
2,0,3,3,0,1
3,0,3,2,2,1
4,0,2,3,1,1
5,0,3,2,1,1
6,2,3,1,1,1
7,1,3,1,1,1
8,2,3,0,1,1
9,1,3,0,0,0
10,2,3,0,0,2
11,3,4,0,2,1
12,2,4,0,1,1
13,1,4,0,1,1
14,0,4,0,1,1
15,0,4,0,1,1
