Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,0,3,3,2,2
3,0,2,4,2,2
4,0,3,4,2,2
5,0,3,4,2,2
6,0,2,4,2,2
7,0,3,4,1,2
8,0,2,4,0,2
9,0,3,4,0,2
10,2,3,4,0,2
11,3,3,4,2,1
12,3,2,4,1,1
13,2,3,4,1,1
14,3,3,4,1,1
15,2,4,4,1,1
