Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,2,3,2,2,1
3,3,2,3,1,0
4,4,3,3,1,0
5,4,3,4,1,0
6,4,3,4,1,0
7,4,3,4,1,0
8,4,3,4,1,2
9,4,2,4,1,1
10,4,2,4,1,1
11,4,1,4,1,0
12,4,2,4,1,0
13,4,3,4,1,2
14,4,2,4,1,1
15,4,1,4,1,1
