Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,2,3,2,2
2,2,3,4,1,2
3,1,3,4,1,2
4,0,3,4,1,2
5,0,2,4,0,2
6,0,3,4,0,1
7,0,3,4,0,0
8,0,3,4,2,2
9,0,2,4,2,2
10,0,1,4,2,2
11,0,0,4,1,2
12,0,0,4,1,2
13,0,0,4,1,2
14,2,0,4,1,2
15,1,0,4,0,2
